"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","latitude","longitude"
"Vaccinium ovalifolium","Sm.",63820,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Vaccinium",NA,"Vaccinium ovalifolium","","species","E","E","20160629","","http://data.rbge.org.uk/living/20160629","Edinburgh, Howick Expedition to British Columbia (EHBC)","10",NA,"2016-08-25",2016,8,25,"LIVING_SPECIMEN","Dakota Bog (between Dakota Ridge & Mt Elphinstone)",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,49.484,-123.56
"Vaccinium uliginosum","L.",64714,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Vaccinium",NA,"Vaccinium uliginosum","","species","E","E","20160634","","http://data.rbge.org.uk/living/20160634","Edinburgh, Howick Expedition to British Columbia (EHBC)","4",NA,"2016-08-25",2016,8,25,"LIVING_SPECIMEN","Dakota Bog (between Dakota Ridge & Mt Elphinstone)",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,49.484,-123.56
"Viburnum edule","(Michx.) Raf.",79499,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales","",NA,"Viburnaceae","Viburnum",NA,"Viburnum edule","","species","E","E","20160636","","http://data.rbge.org.uk/living/20160636","Edinburgh, Howick Expedition to British Columbia (EHBC)","5",NA,"2016-08-25",2016,8,25,"LIVING_SPECIMEN","Dakota Bog (between Dakota Ridge & Mt Elphinstone)",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,49.484,-123.56
"Cornus sanguinea","L.",155124,"Plantae","Tracheophyta","Magnoliopsida","Cornales","",NA,"Cornaceae","Cornus",NA,"Cornus sanguinea","","species","E","E","20160575","","http://data.rbge.org.uk/living/20160575","Edinburgh, Howick Expedition to British Columbia (EHBC)","11",NA,"2016-08-25",2016,8,25,"LIVING_SPECIMEN","Track through forest from forest service road to Dakota Bog, Mt Elphinstone",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"",NA,NA,NA,NA,NA,49.484,-123.54
"Clintonia uniflora","(Menzies ex Schult. & Schult. f.) Kunth",76401,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,"Liliaceae","Clintonia",NA,"Clintonia uniflora","","species","iNaturalist","Observations","88441586","","https://www.inaturalist.org/observations/88441586","danielhennigar","",NA,"2021-07-24",2021,7,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",32,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"danielhennigar",NA,NA,NA,NA,NA,49.448,-123.54
"Rubus parviflorus","Nutt.",51646,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Rubus",NA,"Rubus parviflorus","","species","iNaturalist","Observations","125472087","","https://www.inaturalist.org/observations/125472087","Lyrae","",NA,"2022-06-26",2022,6,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Lyrae",NA,NA,NA,NA,NA,49.493,-123.53
"Elymus glaucus","Buckley",52791,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Elymus",NA,"Elymus glaucus","glaucus","species","RBCM","V","V095514","","RBCM:Botany:V095514","Leon Pavlick","78-234",NA,"1978-06-28",1978,6,28,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2000)",NA,"Mary Barkworth",NA,NA,NA,NA,NA,49.484,-123.53
"Elymus glaucus","Buckley",52791,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Elymus",NA,"Elymus glaucus","glaucus","species","CPNWH","","2491538","","a8e268e2-b597-424a-82e7-94b8d247961e","Leon E. Pavlick","V095514",NA,"1978-06-28",1978,6,28,"OCCURRENCE","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,49.484,-123.53
"Trifolium microdon","H. & A.",57079,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Trifolium",NA,"Trifolium microdon","","species","RBCM","V","V155732","","RBCM:Botany:V155732","Adolf Ceska; Oldriska Ceska","s.n.",NA,"1977-06-05",1977,6,5,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S3S4",NA,"Jenifer Penny",NA,NA,NA,NA,NA,49.484,-123.53
"Chimaphila umbellata","(L.) W.P.C. Barton",62236,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila umbellata","","species","iNaturalist","Observations","98732530","","https://www.inaturalist.org/observations/98732530","Richard C Till","",NA,"2021-10-19",2021,10,19,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Richard C Till",NA,NA,NA,NA,NA,49.457,-123.53
"Eriophorum angustifolium","Honck.",127215,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Eriophorum",NA,"Eriophorum angustifolium","","species","iNaturalist","Observations","92875382","","https://www.inaturalist.org/observations/92875382","danielhennigar","",NA,"2021-07-24",2021,7,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"danielhennigar",NA,NA,NA,NA,NA,49.457,-123.53
"Lycopodium clavatum","L.",77914,"Plantae","Tracheophyta","Lycopodiopsida","Lycopodiales","",NA,"Lycopodiaceae","Lycopodium",NA,"Lycopodium clavatum","","species","iNaturalist","Observations","80990813","","https://www.inaturalist.org/observations/80990813","kristinop","",NA,"2021-05-30",2021,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",66,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"kristinop",NA,NA,NA,NA,NA,49.457,-123.53
"Parnassia fimbriata","K.D. Koenig",78351,"Plantae","Tracheophyta","Magnoliopsida","Celastrales","",NA,"Celastraceae","Parnassia",NA,"Parnassia fimbriata","","species","iNaturalist","Observations","136493597","","https://www.inaturalist.org/observations/136493597","Richard C Till","",NA,"2022-09-25",2022,9,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Richard C Till",NA,NA,NA,NA,NA,49.457,-123.53
"Platanthera stricta","Lindl.",50739,"Plantae","Tracheophyta","Liliopsida","Asparagales","",NA,"Orchidaceae","Platanthera",NA,"Platanthera stricta","","species","iNaturalist","Observations","88480053","","https://www.inaturalist.org/observations/88480053","danielhennigar","",NA,"2021-07-24",2021,7,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"danielhennigar",NA,NA,NA,NA,NA,49.457,-123.53
"Senecio triangularis","Hooker",79055,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Senecio",NA,"Senecio triangularis","","species","iNaturalist","Observations","88480142","","https://www.inaturalist.org/observations/88480142","danielhennigar","",NA,"2021-07-24",2021,7,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"danielhennigar",NA,NA,NA,NA,NA,49.457,-123.53
"Viola glabella","Nutt.",71113,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","",NA,"Violaceae","Viola",NA,"Viola glabella","","species","iNaturalist","Observations","131849294","","https://www.inaturalist.org/observations/131849294","Kate McKeown","",NA,"2022-07-12",2022,7,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,49.457,-123.53
"Clintonia uniflora","(Menzies ex Schult. & Schult. f.) Kunth",76401,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,"Liliaceae","Clintonia",NA,"Clintonia uniflora","","species","iNaturalist","Observations","131849857","","https://www.inaturalist.org/observations/131849857","Kate McKeown","",NA,"2022-07-12",2022,7,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,49.448,-123.53
"Corallorhiza mertensiana","Bong",49444,"Plantae","Tracheophyta","Liliopsida","Asparagales","",NA,"Orchidaceae","Corallorhiza",NA,"Corallorhiza mertensiana","","species","iNaturalist","Observations","126023042","","https://www.inaturalist.org/observations/126023042","Kate McKeown","",NA,"2022-07-12",2022,7,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,49.448,-123.53
"Corallorhiza mertensiana","Bong",49444,"Plantae","Tracheophyta","Liliopsida","Asparagales","",NA,"Orchidaceae","Corallorhiza",NA,"Corallorhiza mertensiana","","species","","","","","q-10656262043","","",NA,"2022-07-23",2022,7,23,"HUMAN_OBSERVATION","",NA,NA,"","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,49.448,-123.53
"Cornus unalaschkensis","Ledeb.",1096279,"Plantae","Tracheophyta","Magnoliopsida","Cornales","",NA,"Cornaceae","Cornus",NA,"Cornus unalaschkensis","","species","","","","","q-10656258205","","",NA,"2022-07-23",2022,7,23,"HUMAN_OBSERVATION","",NA,NA,"","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,49.448,-123.53
"Lysichiton americanus","Hultén & H.St.John",48537,"Plantae","Tracheophyta","Liliopsida","Alismatales","",NA,"Araceae","Lysichiton",NA,"Lysichiton americanus","","species","iNaturalist","Observations","131849559","","https://www.inaturalist.org/observations/131849559","Kate McKeown","",NA,"2022-07-12",2022,7,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Kate McKeown",NA,NA,NA,NA,NA,49.448,-123.53
"Monotropa hypopitys","L.",59986,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Monotropa",NA,"Monotropa hypopitys","","species","iNaturalist","Observations","131849622","","https://www.inaturalist.org/observations/131849622","Kate McKeown","",NA,"2022-07-12",2022,7,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2001)",NA,"Kate McKeown",NA,NA,NA,NA,NA,49.448,-123.53
"Oplopanax horridus","(Sm.) Miq.",83914,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,"Araliaceae","Oplopanax",NA,"Oplopanax horridus","","species","iNaturalist","Observations","80990680","","https://www.inaturalist.org/observations/80990680","kristinop","",NA,"2021-05-30",2021,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",13,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"kristinop",NA,NA,NA,NA,NA,49.448,-123.53
"Allotropa virgata","Torr. & A. Gray",62481,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Allotropa",NA,"Allotropa virgata","","species","","","V219246","","http://bins.boldsystems.org/index.php/Public_RecordView?processid=PCCMN879-14","P. Kroeger","",NA,"2003-06-13",2003,6,13,"MATERIAL_SAMPLE","Roberts Creek, Mount Elphinstone Provincial Park,",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2015)",NA,"",NA,NA,NA,NA,NA,49.466,-123.53
"Allotropa virgata","Torr. & A. Gray",62481,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Allotropa",NA,"Allotropa virgata","","species","UBC","UBCVascular","V219246","","1D7A0E17-A020-3A44-A294-D696E0B55E09","Paul Kroeger","PK2550",NA,"2003-06-13",2003,6,13,"PRESERVED_SPECIMEN","Roberts Creek, Mount Elphinstone Provincial Park, middle portion near Roberts creek",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2015)",NA,"Paul Kroeger",NA,NA,NA,NA,NA,49.466,-123.53
"Corallorhiza mertensiana","Bong",49444,"Plantae","Tracheophyta","Liliopsida","Asparagales","",NA,"Orchidaceae","Corallorhiza",NA,"Corallorhiza mertensiana","","species","iNaturalist","Observations","87818479","","https://www.inaturalist.org/observations/87818479","jackiemorris","",NA,"2021-07-20",2021,7,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",1414,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"jackiemorris",NA,NA,NA,NA,NA,49.466,-123.53
"Elliottia pyroliflora","(Bong.) S.W. Brim & P.F. Stevens",126553,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Elliottia",NA,"Elliottia pyroliflora","","species","iNaturalist","Observations","130142408","","https://www.inaturalist.org/observations/130142408","anniegray","",NA,"2022-08-09",2022,8,9,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"sidalcea",NA,NA,NA,NA,NA,49.466,-123.53
"Rhododendron macrophyllum","D. Don ex G. Don",57360,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Rhododendron",NA,"Rhododendron macrophyllum","","species","","","HERB0235","","KX679278","Paul Kroeger","",NA,"2003-05-25",2003,5,25,"PRESERVED_SPECIMEN","British Columbia, Sunshine Coast Regional Distict, Roberts Creek, Mount Elphinstone slopes, near Wilson Creek, well drained soils near rock outcrops on slope in forest with closed cannipy",NA,NA,"","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2015)",NA,"",NA,NA,NA,NA,NA,49.466,-123.53
"Rhododendron macrophyllum","D. Don ex G. Don",57360,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Rhododendron",NA,"Rhododendron macrophyllum","","species","UBC","UBCVascular","V219243","","DD75CDF3-ADED-FE44-AB64-B1EE7A74FEF5","Paul Kroeger","PK2544",NA,"2003-05-25",2003,5,25,"PRESERVED_SPECIMEN","Roberts Creek, Mount Elphinstone slopes, near Wilson Creek",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2015)",NA,"Paul Kroeger",NA,NA,NA,NA,NA,49.466,-123.53
"Rhododendron macrophyllum","D. Don ex G. Don",57360,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Rhododendron",NA,"Rhododendron macrophyllum","","species","UBC","UBCVascular","V219245","","7CA95C0A-9925-5749-B903-8F6160B7BA98","Paul Kroeger","PK2553",NA,"2003-06-13",2003,6,13,"PRESERVED_SPECIMEN","Roberts Creek, west of Mount Elphinstone Provincial Park protected area upper portion above Wilson Creek",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2015)",NA,"Paul Kroeger",NA,NA,NA,NA,NA,49.466,-123.53
"Rhododendron macrophyllum","D. Don ex G. Don",57360,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Rhododendron",NA,"Rhododendron macrophyllum","","species","","","V219243","","http://bins.boldsystems.org/index.php/Public_RecordView?processid=VPSBC900-13","Paul Kroeger","",NA,"2003-05-25",2003,5,25,"MATERIAL_SAMPLE","Sunshine Coast Regional Distict, Roberts Creek, Mount Elphinstone slopes, near Wilson Creek, well",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2015)",NA,"",NA,NA,NA,NA,NA,49.466,-123.53
"Rubus nivalis","Douglas ex Hook.",78893,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Rubus",NA,"Rubus nivalis","","species","UBC","UBCVascular","V219244","","8558D3B0-B525-9C4B-9D32-486003FC35DF","Paul Kroeger","PK2543",NA,"2003-05-25",2003,5,25,"PRESERVED_SPECIMEN","Roberts Creek, Mount Elphinstone slopes",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2018)",NA,"Paul Kroeger",NA,NA,NA,NA,NA,49.466,-123.53
"Rubus nivalis","Douglas ex Hook.",78893,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Rubus",NA,"Rubus nivalis","","species","","","V219244","","http://bins.boldsystems.org/index.php/Public_RecordView?processid=PCUBC470-14","P. Kroeger","",NA,"2003-05-25",2003,5,25,"MATERIAL_SAMPLE","Roberts Creek, Mount Elphinstone slopes",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2018)",NA,"",NA,NA,NA,NA,NA,49.466,-123.53
"Rubus nivalis","Douglas ex Hook.",78893,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Rubus",NA,"Rubus nivalis","","species","CPNWH","","2562291","","aea3d7a2-4779-41d3-a146-4355b8ad062d","Paul Kroeger","V219244",NA,"2003-05-25",2003,5,25,"OCCURRENCE","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2018)",NA,"",NA,NA,NA,NA,NA,49.466,-123.53
"Claytonia exigua ssp. exigua","Torr. & A.Gray",57234,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Montiaceae","Claytonia",NA,"Claytonia exigua","exigua","subspecies","RBCM","V","V157602","","RBCM:Botany:V157602","Adolf Ceska; Oldriska Ceska","s.n.",NA,"1971-04-08",1971,4,8,"PRESERVED_SPECIMEN","Newton; Mount: north slope",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S4 (2020)",NA,"John Miller",NA,NA,NA,NA,NA,49.619,-123.45
"Elymus glaucus","Buckley",52791,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Elymus",NA,"Elymus glaucus","glaucus","species","CPNWH","","2491541","","d16cccc0-2e33-40e0-9425-a7a122aacef0","M. C. (Miss) Melburn","V101912",NA,"1955-07-19",1955,7,19,"OCCURRENCE","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,49.619,-123.45
"Myosotis scorpioides","L.",49130,"Plantae","Tracheophyta","Magnoliopsida","Boraginales","",NA,"Boraginaceae","Myosotis",NA,"Myosotis scorpioides","","species","RBCM","V","V046553","","RBCM:Botany:V046553","Joan Hett","185",NA,"1962-07-09",1962,7,9,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"exotic","SNA (2019)",NA,"M. Benson",NA,NA,NA,NA,NA,49.619,-123.45
"Bromus sitchensis","Trin.",75912,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Bromus",NA,"Bromus sitchensis","","species","RBCM","V","V066354","","RBCM:Botany:V066354","Anthony Harrison","12.1",NA,"1967-06-19",1967,6,19,"PRESERVED_SPECIMEN","Cole Bay: N of Brentwood",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2015)",NA,"Leon Pavlick",NA,NA,NA,NA,NA,49.628,-123.43
"Adiantum aleuticum var. aleuticum","(Rupr.) Paris",52667,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Pteridaceae","Adiantum",NA,"Adiantum aleuticum","aleuticum","varietas","iNaturalist","Observations","65782283","","https://www.inaturalist.org/observations/65782283","Ben Keen","",NA,"2020-11-28",2020,11,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",220,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2012)",NA,"Ben Keen",NA,NA,NA,NA,NA,49.376,-123.39
"Berberis nervosa","Pursh",75756,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Berberidaceae","Berberis",NA,"Berberis nervosa","","species","iNaturalist","Observations","105278693","","https://www.inaturalist.org/observations/105278693","naturealee","",NA,"2020-08-26",2020,8,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Alex Wright",NA,NA,NA,NA,NA,49.376,-123.39
"Corallorhiza mertensiana","Bong",49444,"Plantae","Tracheophyta","Liliopsida","Asparagales","",NA,"Orchidaceae","Corallorhiza",NA,"Corallorhiza mertensiana","","species","iNaturalist","Observations","82302135","","https://www.inaturalist.org/observations/82302135","Liz","",NA,"2021-06-03",2021,6,3,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Liz",NA,NA,NA,NA,NA,49.376,-123.39
"Dicentra formosa ssp. formosa","(Haw.) Walp.",51049,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Papaveraceae","Dicentra",NA,"Dicentra formosa","formosa","subspecies","iNaturalist","Observations","77982817","","https://www.inaturalist.org/observations/77982817","Bruce McTaggart","",NA,"2021-05-08",2021,5,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Bruce McTaggart",NA,NA,NA,NA,NA,49.376,-123.39
